diario,seccion,titulo,descripcion,sentimiento,pond_negativos,pond_neutro,pond_positivo
Cronica,Economia,"Guzmán afirmó que el programa de Cristina Kirchner tenía ""inconsistencia macroeconómica""",El titular del Palacio de Hacienda defendió su gestión. Aseguró que ningún país puede sostener subsidios del 4% del PBI y que el Estado no puede vivir pidiendo prestado.,NEU,0.06040549278259277,0.9230908155441284,0.016503697261214256
Cronica,Economia,Axion y Shell aumentaron el precio de sus combustibles,,NEU,0.2100425362586975,0.7683234810829163,0.021633995696902275
Cronica,Economia,"Pese a la vigencia de Cortes Cuidados, la carne subió casi 19% en el primer cuatrimestre","Desde que arrancó el año no dejó de crecer y se estima que cerró abril en torno de 7%, cifra que de confirmarse estaría por encima del cerca de 6% previsto para el IPC.",NEU,0.07069951295852661,0.907458484172821,0.021841995418071747
Cronica,Economia,Las expectativas de inflación se dispararon a 65% para 2022,"Es un avance de 5,9 puntos respecto al mes pasado, según reveló  la encuesta entre profesionales que elabora el BCRA. La cifra jaquea las paritarias.",NEU,0.4047755300998688,0.5818382501602173,0.01338619738817215
Cronica,Economia,El dólar blue terminó en baja la primera semana de mayo y cerró en $ 201,El paralelo terminó la jornada debajo del dólar solidario.,NEU,0.3877374529838562,0.5891674757003784,0.023095039650797844
Cronica,Economia,EE. UU. aumenta importaciones de petróleo y reduce exportaciones,,NEU,0.04858430474996567,0.8913779258728027,0.06003778427839279
Cronica,Economia,El dólar blue bajó después de dos jornadas en alza y cerró en $201,El ahorro o dólar solidario alcanzó un récord y superó los $ 200,NEU,0.3014916479587555,0.6725072860717773,0.026001030579209328
Cronica,Economia,"La canasta básica de alimentos aumentó 20,7% en el primer trimestre del año","Un informe privado estimó que en marzo los precios de alimentos aumentaron en promedio 3,95%.",NEU,0.08235786110162735,0.8866808414459229,0.03096132166683674
Cronica,Economia,"Segunda alza consecutiva del blue, que cerró en $ 203,50",Cayeron los tipos de cambio financieros y el Banco Central sumó US$ 50 millones a las reservas.,NEU,0.35232028365135193,0.6296563744544983,0.018023371696472168
Cronica,Economia,El dólar blue vuelve a subir,,NEG,0.5385740399360657,0.45260918140411377,0.0088167954236269
Cronica,Economia,El Gobierno pagará US$ 368 millones al FMI y espera por la primera revisión del acuerdo,"El ministro de Economía, Martín Guzmán, aguarda confiado que el organismo defina la fecha para la llegada de la primera misión. ",NEU,0.026394981890916824,0.9511400461196899,0.022465012967586517
Cronica,Economia,"Por el acuerdo con el FMI, el Gobierno sumó nueva deuda externa por US$ 6.752 millones","Pese al rechazo a la relación con el organismo, Alberto Fernández aceptó tomar fondos frescos ante la debilidad de las reservas",NEU,0.04523908346891403,0.9106795191764832,0.04408135637640953
Cronica,Economia,Oficializaron un aumento salarial para el personal doméstico: cuánto cobrarán desde mayo,El Gobierno oficializó un aumento acumulado del 30% para quienes cumplen tareas en casas particulares.,NEU,0.024835817515850067,0.9559826254844666,0.019181519746780396
Cronica,Economia,El dólar blue volvió a caer y cerró abril con una mejora de solo 50 centavos,"En un mes con mucha volatilidad, el paralelo perdió $ 13,50 en la última semana y cerró en $ 200,50.",NEU,0.35982373356819153,0.6139606833457947,0.026215659454464912
Cronica,Economia,El dólar blue siguió en baja y perdió la ganancia de la semana,"El paralelo retrocedió $2,50 y bajó $8,50 en las dos últimas ruedas.",NEG,0.8940395712852478,0.10169005393981934,0.0042703826911747456
Cronica,Economia,AFIP extendió el plazo para la presentación del impuesto a las Ganancias para empresas,,NEU,0.032911840826272964,0.936597466468811,0.03049074485898018
Cronica,Economia,Carne: el Gobierno actualizó los precios de siete cortes populares,"La Secretaría de Comercio Interior fijó los nuevos valores del Asado de tira, Vacío, Matambre, Falda, Tapa de asado, Nalga y Paleta.",NEU,0.023994790390133858,0.9606909155845642,0.015314310789108276
Cronica,Economia,Comienza la devolución de las percepciones del 35% del Impuesto a las Ganancias,Son las percepciones que los empleados sufrieron en 2021 e informaron ante la AFIP. ,NEU,0.027585435658693314,0.9486089944839478,0.023805521428585052
Cronica,Economia,"Luego de seis jornadas consecutivas en suba, el dólar blue opera en baja",La divisa se vende a $210 en el mercado informal.,NEU,0.38466310501098633,0.6055576205253601,0.009779287502169609
Cronica,Economia,"Guzmán confirmó que el Gobierno sigue con el proyecto de gravar ""renta inesperada""",,NEU,0.029321132227778435,0.9428306818008423,0.027848154306411743
Cronica,Economia,"El dólar blue se disparó hasta los $ 212,50 y tuvo la mayor suba diaria en 18 meses","El paralelo subió hoy $ 7 y en algunas provincias alcanzó a los $ 217 en la punta vendedora.
",NEU,0.4505617618560791,0.5257847905158997,0.023653412237763405
Cronica,Economia,Comodoro: los precios de los lácteos aumentaron un 9% durante la última semana de marzo,,NEU,0.11360811442136765,0.8647827506065369,0.021609148010611534
Cronica,Economia,Hiperinflación: ¿Existe esta posibilidad en Argentina?,,NEU,0.4545152187347412,0.5377255082130432,0.007759280037134886
Cronica,Economia,"Suba de la tasa de plazos fijos: “La mayoría no va a estar contenta, porque esto no contiene la inflación”, dijo Herrera",,NEG,0.6998087167739868,0.28583842515945435,0.014352823607623577
Cronica,Economia,"La persistencia de los desequilibrios decretó el fin del veranito cambiario: El dólar blue hoy alcanzó los $205,50","El dólar blue volvió a subir y alcanzó los $205,50, luego de que la semana pasada tocará el piso de $195.",NEU,0.17474907636642456,0.8144630789756775,0.010787813924252987
Cronica,Economia,"El Gobierno autorizó un ajuste en las tarifas de telefonía, internet y televisión","Se aplicará en dos tandas de 9,5% cada una, en mayo y julio. ",NEU,0.2231963872909546,0.753802478313446,0.023001182824373245
Cronica,Economia,La AFIP actualizó el valor de un trámite para transferencia de vehículos usados,,NEU,0.014208885841071606,0.9731709361076355,0.012620181776583195
Cronica,Economia,Economía del conocimiento: resaltan récord de exportaciones pero advierten por masiva fuga de talentos,"El sector alcanzó el segundo mejor registro de la historia en el cuarto trimestre de 2021 y consolidó su posición como tercer rubro exportador, aunque la migración de talentos pone reparos sobre el rendimiento venidero.",NEU,0.24103686213493347,0.7512924671173096,0.0076706288382411
Cronica,Economia,"La producción de la industria pyme retomó el crecimiento: subió 8,5% anual en marzo","La actividad de la industria pyme tuvo un alza del 2,1% en el tercer mes del año frente a febrero.",NEU,0.11272928863763809,0.8167996406555176,0.07047110795974731
Cronica,Economia,"Tras la asamblea del FMI, Guzmán vuelve para ponerse al frente de la agenda local",El ministro de Economía tiene que resolver la adaptación del presupuesto a las pautas acordadas con el organismo. El miércoles se prevé una reunión con empresarios de primera linea del sector energético en Neuquén,NEU,0.017223091796040535,0.9075426459312439,0.07523424923419952
Cronica,Economia,Cuarta suba consecutiva del dólar blue,,NEU,0.4054436683654785,0.5814515352249146,0.013104849494993687
Cronica,Economia,"Por falta de acuerdo salarial, los bancarios realizarán un paro nacional el 28 de abril","La Asociación Bancaria acusa a los empresarios de presentar ""una propuesta insuficiente y dilatar de esta manera el acuerdo salarial"".",NEU,0.28088316321372986,0.7127766609191895,0.006340155843645334
Cronica,Economia,"La dura advertencia de Georgieva sobre la Argentina: ""El gran riesgo es la inflación""","La directora del FMI reconoció que el acuerdo debe incluir un ""recálculo por el impacto de los cambios globales"" sobre el país.",NEG,0.8481634855270386,0.13920775055885315,0.01262885145843029
Cronica,Economia,"La dura advertencia de Georgieva sobre la Argentina: ""El gran riesgo es la inflación""","La directora del FMI reconoció que el acuerdo debe incluir un ""recálculo por el impacto de los cambios globales"" sobre el país.",NEG,0.8481634855270386,0.13920775055885315,0.01262885145843029
Cronica,Economia,El dólar blue sube y se vende a $197,"Tras varias jornadas estable, la divisa retomaba la tendencia alcista en el mercado informal.",NEU,0.23213045299053192,0.7491332292556763,0.01873636059463024
Cronica,Economia,Martín Guzmán se reunirá este viernes con Kristalina Georgieva en Washington,El encuentro con la directora gerenta del FMI se dará en el marco de la Asamblea de primavera entre el organismo y el Banco Mundial.,NEU,0.025850268080830574,0.9440115094184875,0.030138254165649414
Cronica,Economia,"El BCRA realizó la mayor compra de dólares en el mes, mientras el blue sigue estable a $ 195",La brecha de los tipos de cambio financieros con el dólar mayorista cayó a su valor más bajo en un año,NEU,0.10230349749326706,0.8719664216041565,0.02573009952902794
Cronica,Economia,La AFIP estableció beneficios para contribuyentes cumplidores,,NEU,0.012784456834197044,0.9440878033638,0.043127816170454025
Cronica,Economia,Tarifas: convocan a audiencias públicas para debatir los aumentos de la luz y el gas,"La Secretaría de Energía oficializó que se realizarán entre el 10 y el 12 de mayo. También se analizará la segmentación de subsidios.
",NEU,0.08315958082675934,0.8989415764808655,0.017898835241794586
Cronica,Economia,"Gobierno brasileño prevé crecimiento de PIB de 2,5% e inflación de 3,3% en 2023",,NEU,0.040020063519477844,0.93659508228302,0.023384883999824524
Cronica,Economia,El BCRA elevó la tasa de interés a 47%,"Afirmó que la inflación de marzo fue consecuencia del alza de los commodities, pero advirtió que se necesitan ""medidas complementarias"" en temas que son competencia del ministro de Economía.  ",NEU,0.16037067770957947,0.8089351058006287,0.03069416806101799
Cronica,Economia,"El FMI creó un nuevo ""fondo de resiliencia"" y la Argentina recibirá U$S 1.300 millones","Se trata de un fideicomiso destinado a ayudar a países de ""ingresos bajos y medios ante ""el cambio climático y las pandemias"", justificó el organismo.",NEU,0.012612707912921906,0.844965398311615,0.1424218863248825
Cronica,Economia,Bancarios reclaman un aumento salarial del 60% y amenazan con medidas de fuerza,"El gremio asegura que las cámaras empresarias hicieron propuestas salariales ""absolutamente insuficientes"" en un contexto de elevada inflación.
",NEG,0.6274181604385376,0.3598414659500122,0.012740331701934338
Cronica,Economia,Se conoció el índice de inflación de marzo,,NEU,0.0967753529548645,0.8919975161552429,0.011227114126086235
Cronica,Economia,El Indec dará a conocer la inflación de marzo: estará por encima del 6%,"El porcentaje que se conocerá esta tarde será, para Guzmán, el más alto de todo el año.",NEU,0.07246928662061691,0.9049518704414368,0.022578824311494827
Cronica,Economia,El dólar blue se mantuvo estable y cerró en $ 195,El paralelo y el dólar solidario o ahorro cotizaron casi igual después de diez meses.,NEU,0.07512721419334412,0.8431106805801392,0.08176210522651672
Cronica,Economia,Guzmán anticipó que la inflación de marzo supera el 6% ,,NEU,0.37577617168426514,0.5809661746025085,0.04325762763619423
Cronica,Economia,"Economía de Ucrania caerá un 45 por ciento este año, según Banco Mundial",,NEU,0.24591480195522308,0.7356454730033875,0.018439704552292824
Cronica,Economia,“Hasta lograr respuesta”: los transportistas de granos inician la semana con un paro nacional,"La medida arranca a las 0 horas de este lunes y se extenderá hasta obtener soluciones, según manifestaron desde la Federación de Transportistas Argentinos.",NEU,0.19165918231010437,0.7965506315231323,0.011790186166763306
Cronica,Economia,Guerra sin freno: en los últimos días algunos alimentos aumentaron hasta 20%,"Mientras el Gobierno presentaba la continuidad de +Precios Cuidados y lanzaba la canasta para comercios de proximidad, las alimenticias enviaban a los centros de venta planillas con incrementos. Café, lácteos y bebidas, los que más se movieron la última semana.",NEU,0.49518024921417236,0.49530768394470215,0.009512090124189854
Cronica,Economia,Efecto guerra: la ONU advierte que los precios de los alimentos alcanzaron un récord histórico,"En marzo se registraron fuertes incrementos en los valores del maíz, trigo y aceites vegetales, productos que la Argentina exporta.",NEU,0.4154044985771179,0.5728955268859863,0.011699908412992954
Cronica,Economia,Bono de $6.000 para jubilados: a quiénes alcanza y cuándo lo cobrarán,"El Gobierno justificó la medida al señalar que es necesaria para ""mitigar los efectos económicos provocados por la pandemia"".",NEU,0.013992923311889172,0.9759854078292847,0.010021781548857689
Cronica,ultimas_noticias,Un comodorense sufrió un ACV y su familia está recaudando fondos para que pueda rehabilitarse,,NEU,0.037833716720342636,0.8816627264022827,0.08050359040498734
Cronica,ultimas_noticias,Ultiman detalles para la inauguración de la sede de la Unión de Excombatientes de Malvinas,,NEU,0.010928206145763397,0.9495391845703125,0.03953259065747261
